LScanVer, 2101
Time, 10:24
ImageRes, 1024x800
FieldSize (um), 1525.000x1210.000
Elements, 4
Points, 1445
HV, 20
Mag, 200
Dwell, 0.1
Detector, EDS1
DetectorType, ApolloXPSDD
Data Type, ZafAt
Amp Time, 0.8
NumOfFrames, 1
Rebuild Line Parent, Bereich 1/Linienprofil 1
Point, Distance (um), Mg K, Al K, Si K, Fe K, Image, Frame
233, 232.0, 1.384, 88.042, 10.574, 0.000, 0, 21, , 
234, 233.0, 1.890, 95.039, 3.071, 0.000, 0, 21, , 
235, 234.0, 1.721, 97.948, 0.332, 0.000, 0, 21, , 
236, 235.0, 1.855, 97.208, 0.936, 0.000, 0, 21, , 
237, 236.0, 1.785, 97.377, 0.838, 0.000, 0, 21, , 
238, 237.0, 1.693, 97.478, 0.829, 0.000, 0, 21, , 
239, 238.0, 2.146, 97.237, 0.617, 0.000, 0, 21, , 
240, 239.0, 1.461, 97.618, 0.921, 0.000, 0, 21, , 
241, 240.0, 2.086, 97.638, 0.276, 0.000, 0, 21, , 
242, 241.0, 1.752, 96.833, 1.416, 0.000, 0, 21, , 
243, 242.0, 1.936, 97.196, 0.868, 0.000, 0, 21, , 
244, 243.0, 1.984, 98.016, 0.000, 0.000, 0, 21, , 
245, 244.0, 1.678, 97.500, 0.822, 0.000, 0, 21, , 
246, 245.0, 1.562, 97.228, 1.210, 0.000, 0, 21, , 
247, 246.0, 1.807, 96.992, 1.201, 0.000, 0, 21, , 
248, 247.0, 1.652, 97.358, 0.991, 0.000, 0, 21, , 
249, 248.0, 1.769, 98.231, 0.000, 0.000, 0, 21, , 
250, 249.0, 1.609, 97.723, 0.668, 0.000, 0, 21, , 
251, 250.0, 1.477, 97.053, 1.470, 0.000, 0, 21, , 
252, 251.0, 1.588, 98.412, 0.000, 0.000, 0, 21, , 
253, 252.0, 1.474, 96.708, 1.818, 0.000, 0, 21, , 
254, 253.0, 1.484, 97.349, 1.167, 0.000, 0, 21, , 
255, 254.0, 1.544, 97.496, 0.960, 0.000, 0, 21, , 
256, 255.0, 1.869, 97.518, 0.612, 0.000, 0, 21, , 
257, 256.0, 1.630, 97.097, 1.274, 0.000, 0, 21, , 
258, 257.0, 1.887, 96.678, 1.435, 0.000, 0, 21, , 
259, 258.0, 1.042, 97.709, 1.249, 0.000, 0, 21, , 
260, 259.0, 1.762, 97.668, 0.570, 0.000, 0, 21, , 
261, 260.0, 1.721, 97.588, 0.690, 0.000, 0, 21, , 
262, 261.0, 1.833, 96.477, 1.690, 0.000, 0, 21, , 
263, 262.0, 1.704, 97.285, 1.011, 0.000, 0, 21, , 
264, 263.0, 0.999, 98.019, 0.982, 0.000, 0, 21, , 
265, 264.0, 1.565, 97.331, 1.103, 0.000, 0, 21, , 
266, 265.0, 1.826, 97.016, 1.158, 0.000, 0, 21, , 
267, 266.0, 1.307, 98.178, 0.514, 0.000, 0, 21, , 
268, 267.0, 1.655, 97.730, 0.616, 0.000, 0, 21, , 
269, 268.0, 1.553, 97.285, 1.162, 0.000, 0, 21, , 
270, 269.0, 2.132, 96.444, 1.424, 0.000, 0, 21, , 
271, 270.0, 1.756, 97.514, 0.730, 0.000, 0, 21, , 
272, 271.0, 1.621, 97.341, 1.037, 0.000, 0, 21, , 
273, 272.0, 1.893, 97.613, 0.493, 0.000, 0, 21, , 
274, 273.0, 1.865, 97.590, 0.545, 0.000, 0, 21, , 
275, 274.0, 2.259, 97.036, 0.705, 0.000, 0, 21, , 
276, 275.0, 1.546, 98.004, 0.450, 0.000, 0, 21, , 
277, 276.0, 1.617, 98.383, 0.000, 0.000, 0, 21, , 
278, 277.0, 1.628, 97.556, 0.815, 0.000, 0, 21, , 
279, 278.0, 2.296, 96.517, 1.188, 0.000, 0, 21, , 
280, 279.0, 1.724, 96.604, 1.673, 0.000, 0, 21, , 
